,id,name,address,length,course,difficulty,description,img_url,coord_lng_s,coord_lng_e,coord_lat_s,coord_lat_e,coord_list
0,A_001,대모산 숲이 좋은 길,서울특별시 강남구 일원동 산 63-28,1.2,강남 보금자리 5단지 → 대모산 능선,★ 초급코스,"대모산 숲이 좋은 길은 강남구 일원동과 수서동, 개포동과 자곡동 일대에 위치하고 있는 대모산은 강남지역을 대표하는 산으로 나지막하면서도 자연 그대로의 숲을 간직하고 있어서 인근 주민들에게 인기가 높다.",https://map.seoul.go.kr/smgis/ucimgs/conts/100715/100715_lim9481_20190828095921_1.jpg,127.0835504,127.09009,37.4757447,37.46905781,"[[127.08355039321285, 37.4757447008697], [127.08338752078672, 37.47554312247504], [127.08323594368622, 37.4753442878125], [127.08310691116453, 37.475159052959604], [127.08298908852862, 37.47499188480948], [127.08287702129891, 37.474806709571205], [127.08275917466892, 37.47464404792124], [127.0826582424363, 37.474490459537215], [127.08259116337466, 37.47435051112373], [127.08264823623821, 37.474256069471586], [127.08280654146058, 37.474261135340974], [127.08304356119784, 37.47434760158131], [127.08337678586447, 37.47442088613558], [127.0837157658469, 37.474476162740785], [127.08388534348042, 37.47448802711172], [127.08402128038598, 37.47444794436177], [127.08411500693856, 37.4743716583195], [127.08414950922742, 37.47426812284991], [127.08415568824677, 37.47417350133568], [127.08415361001649, 37.47403828936095], [127.08414857713058, 37.47392605194258], [127.08412953755811, 37.4737903294194], [127.08409328199932, 37.473700065364035], [127.08398369152063, 37.4735779953648], [127.08378937996522, 37.47343805042515], [127.083586642272, 37.47328816013006], [127.0833611320096, 37.473166131820605], [127.08320599668845, 37.47309978492776], [127.08306777275278, 37.47304296199742], [127.08288735022485, 37.47294813280375], [127.08265051299355, 37.47282966827916], [127.0824138720813, 37.472676050810044], [127.08232390111476, 37.47258559635596], [127.08225664877178, 37.47247719486181], [127.08216697928161, 37.47233265947547], [127.08212244574565, 37.47220631094333], [127.08212314826345, 37.47208012237789], [127.08216903894096, 37.47196265668288], [127.08228580848764, 37.47180983753791], [127.08239687044617, 37.47166646259564], [127.08255619778853, 37.47148675262941], [127.08276385256266, 37.47125944059836], [127.08305087809299, 37.470994551127376], [127.08322707803907, 37.470830673649495], [127.0833607192593, 37.470693686796025], [127.08346601059331, 37.47057057117609], [127.08371620271484, 37.47031907067362], [127.08389824132415, 37.47012141155027], [127.08417124750824, 37.469833935515965], [127.08443836277908, 37.46958880265954], [127.08476088237852, 37.46954937503313], [127.08499278340838, 37.469536669249955], [127.08519673661336, 37.46946527617272], [127.08535555470071, 37.46937569706556], [127.08544669526238, 37.4692543325492], [127.0855096637202, 37.469114841838184], [127.0855785598741, 37.46892579679152], [127.08565878902927, 37.468732284610745], [127.085761759004, 37.46851631795776], [127.08579633085638, 37.46839926165666], [127.08588164127828, 37.468309424130524], [127.08601189680417, 37.468272023093206], [127.08617021452348, 37.4682725776472], [127.08634555942561, 37.46826147395668], [127.08648126031427, 37.46826194891837], [127.08666784904138, 37.46826260173626], [127.08682616675394, 37.4682631554113], [127.08707490216132, 37.468273038524096], [127.08730662547083, 37.468291875353664], [127.08754958303523, 37.46832427142296], [127.08778115814981, 37.4683701477668], [127.0881256942507, 37.468438951580026], [127.08839119541244, 37.4684849449762], [127.0886679806623, 37.468535483883535], [127.08892775424441, 37.468594976617965], [127.08915920773833, 37.468663383974565], [127.08941871102427, 37.468772449786336], [127.08967823970147, 37.46887700828938], [127.08986434251155, 37.46896688962951], [127.0899828062675, 37.469017777121095], [127.09009002071096, 37.46905780925171]]"
1,A_002,방죽·샘터공원 산책길,서울특별시 강동구 동남로 990,1.1,고덕 평생학습관 뒤 방죽근린공원 → 고덕산자락길 → 샘터공원 약수터 → 샘터공원 운동장,★ 초급코스,"방죽·샘터공원 산책길 새들의 지저귐을 들으며 잠깐 쉴 수 있는 의자와 쉼터도 넉넉하고, 나무 그늘이 드리워져 걷기에 참 좋은 길이다. 특히 점자로 된 안내판이 나무 손잡이에 새겨져 있어서 시각장애인들도 안전하고 편안하게 산책을 즐길 수 있다.",https://map.seoul.go.kr/smgis/ucimgs/conts/100715/100715_lim9481_20190904142942_1.jpg,127.1580816,127.1587363,37.56244909,37.55671904,"[[127.15808156400514, 37.56244909485319], [127.1580761082857, 37.56226781698287], [127.158073866587, 37.562076994043515], [127.15807339062913, 37.561896226347656], [127.15807416855135, 37.561726008057626], [127.15808945798622, 37.561551775726976], [127.15812517057856, 37.56143019645806], [127.15829350908899, 37.561350057840855], [127.15847719026952, 37.56135658332011], [127.15864308231087, 37.561390638465625], [127.15871816982002, 37.561485993296216], [127.1587308438934, 37.56161172361972], [127.1587645859403, 37.5617730281661], [127.15883776565008, 37.5618771881703], [127.15903422300767, 37.56191290849706], [127.1592296069176, 37.56195443907852], [127.1593583448112, 37.56194250713667], [127.15943322214586, 37.561885374568874], [127.15949010567266, 37.56182613947158], [127.15951610665165, 37.56176681528842], [127.15952156610028, 37.56169922955035], [127.15949292127637, 37.56120748136454], [127.15949575825833, 37.56115011840138], [127.15955790488721, 37.56106631407653], [127.15969186702097, 37.561031885521324], [127.15975892286376, 37.56100134263931], [127.15980541813401, 37.5609605100989], [127.15981602900996, 37.560892939180604], [127.15981891224371, 37.56082534599519], [127.15983498208583, 37.56069018932505], [127.15984303530598, 37.56061235814889], [127.16002072994328, 37.56058418441005], [127.15994428389021, 37.56042009822075], [127.15986214612974, 37.56036864222484], [127.15972625225027, 37.56026171068796], [127.15962903311035, 37.560140581513835], [127.15959576184898, 37.56009951906444], [127.15957603164442, 37.559913039794836], [127.15951778561823, 37.55970596618485], [127.15949995052603, 37.55966289766711], [127.15930485240672, 37.55955991857435], [127.15905424521128, 37.55922118761053], [127.15899769935145, 37.55920669278627], [127.15896170378667, 37.55919838650287], [127.15894385044085, 37.55915941898603], [127.1589157130274, 37.559122449823036], [127.15891583443985, 37.559095815196216], [127.15879770374475, 37.55904837812916], [127.15874123298526, 37.559017456246764], [127.15871053851785, 37.558976401007136], [127.15866975605648, 37.55889435007798], [127.15862391534331, 37.5587856494955], [127.15852666254933, 37.55867272160938], [127.15850631832515, 37.55862144336285], [127.15834216153746, 37.55850624866729], [127.15819880769163, 37.558341967669215], [127.15805162834029, 37.558259247667564], [127.15786227298841, 37.55822014396202], [127.15781608751563, 37.55819337511873], [127.15767798078734, 37.558008602898695], [127.15751144773535, 37.55785038305768], [127.15749877520258, 37.55780527861477], [127.15750937826176, 37.55773975843618], [127.15755843913732, 37.557700984786564], [127.15764085334443, 37.55768484167605], [127.15770784144878, 37.55766863126572], [127.1578188790402, 37.55758291889483], [127.15789105942117, 37.55747106711848], [127.15798358874504, 37.557390709101995], [127.15807761268631, 37.55726819468402], [127.15809864917618, 37.5571740190859], [127.15811132970818, 37.557031551581154], [127.15831087758615, 37.55690830593619], [127.1584424909119, 37.55682265254211], [127.15852773213794, 37.5567511963877], [127.1585741790053, 37.5567267463089], [127.15866428143511, 37.556712675298954], [127.15873631696171, 37.55671903525965]]"
2,A_003,태릉 백세길,서울특별시 노원구 노원로 62,3.7,백세문 → 맨발산책길 → 백세정→ 운무전망대 → 불암산 갈림길 → 제명호 → 서어나무군락 → 삼육대,★ 초급코스,태릉 백세길은 노원구에 위치한 ‘불암산 둘레길’ 중에서 백세문부터 삼육대까지 3.7km 구간으로 걸을수록 ‘건강 100세’의 소망이 이루어주는 길이라 해서 붙여진 이름이다. 산세가 험하지 않고 흙길과 나무계단이 어우러져서 약간의 오르막과 내리막이 이어진다. 가볍게 걸으며 불암산 능선 자락 곳곳에 펼쳐진 거대한 암반과 숲의 정취를 즐기기에 좋은 길이다.,https://map.seoul.go.kr/smgis/ucimgs/conts/100715/100715_lim9481_20190830094450_1.jpg,127.0851922,127.1052328,37.62800709,37.64230339,"[[127.08519220275802, 37.62800709215715], [127.08522903795806, 37.628026825772935], [127.08527327869928, 37.62804460251444], [127.08531261147888, 37.62805846366572], [127.08536667891586, 37.62808215612503], [127.08539863469312, 37.628097951798495], [127.08546368163178, 37.62811895622099], [127.08551777961132, 37.6281371730883], [127.08557816061749, 37.62815149118743], [127.08563234346597, 37.62815952313747], [127.08569143207558, 37.628161691037064], [127.08574069617592, 37.628167745260285], [127.08578287458391, 37.62815897008049], [127.0858590496177, 37.628150516974365], [127.08591823611171, 37.628135041384], [127.08599233339476, 37.62810785554599], [127.08608110856814, 37.62809054577088], [127.08614768518316, 37.628080977206636], [127.08620376279237, 37.6280743237406], [127.08625648751699, 37.6280694160688], [127.08631280930128, 37.62806979375295], [127.0863596346215, 37.628066037104226], [127.08640399502967, 37.62806227179673], [127.08643852442268, 37.6280584719466], [127.08648289555875, 37.62805276879679], [127.08651741839124, 37.62804504808903], [127.08655522892775, 37.628047343816725], [127.0866109561371, 37.628062997071794], [127.08669950323501, 37.62808683223784], [127.08676103729984, 37.628102731111014], [127.08683971010878, 37.62813437331536], [127.0869158248269, 37.62817774645921], [127.08700734220417, 37.62833048358632], [127.0870498385564, 37.62844857278514], [127.08710072651506, 37.62860159580837], [127.08714988409747, 37.628749925671464], [127.0871952776454, 37.62888213098981], [127.08727051572353, 37.62908420441966], [127.08731703953504, 37.6291965840976], [127.08737486365584, 37.62930463176541], [127.08746313090687, 37.629379413672716], [127.0875418004695, 37.629473450652156], [127.08761992089316, 37.6295592384507], [127.0877063903999, 37.629626172304114], [127.08778717019716, 37.629676816908486], [127.08787117714996, 37.62972285341972], [127.08796232224496, 37.629769207710936], [127.08803241750964, 37.62979482520328], [127.08807916809359, 37.62980479052036], [127.08812846593608, 37.62980496261559], [127.08820968584955, 37.62981700860398], [127.08828348547463, 37.62983880818396], [127.08835471213537, 37.629880202897084], [127.08844050127851, 37.62996279459287], [127.08851635548949, 37.63005907444943], [127.08862663615264, 37.63016527638396], [127.08870764111859, 37.63025238049659], [127.08882458744976, 37.63037789420013], [127.08885112910738, 37.63043560487987], [127.08885628484344, 37.630512912786145], [127.08885019547344, 37.63060507626665], [127.08884411453398, 37.630680294387965], [127.08888507266522, 37.63075950724593], [127.08893190245112, 37.630822065756576], [127.08896558944542, 37.63087883241019], [127.08897578663232, 37.63095135821837], [127.08898951533735, 37.63103085917509], [127.08898142452296, 37.631116052765634], [127.08897426129008, 37.63120773924921], [127.08899440871751, 37.63128444594144], [127.08901893957959, 37.6313472196121], [127.08902757371764, 37.63141032097313], [127.0890369813034, 37.63147189279876], [127.08905293786026, 37.631548179225184], [127.08905342022861, 37.63162008535772], [127.08905627929089, 37.631702883492956], [127.08905769845906, 37.63177961502254], [127.08906375549033, 37.63184250467605], [127.08906093545653, 37.63192755879776], [127.08904973660874, 37.63200088893977], [127.08904220966869, 37.632086580190034], [127.08902940977868, 37.63217795406513], [127.0890197747835, 37.63224511543636], [127.0890121971606, 37.63232456474656], [127.08901180873876, 37.63239509329097], [127.08901630710824, 37.63247348050884], [127.08903811421882, 37.63254214847945], [127.08907963462858, 37.632606941704665], [127.08912596231004, 37.632699197454365], [127.08916248406872, 37.63278161705304], [127.08918172268304, 37.632863976393956], [127.08919359462034, 37.63294631011608], [127.08920797465419, 37.63302083343796], [127.08921491666713, 37.633103149957], [127.08922420903879, 37.63320115797715], [127.0892190144134, 37.633290395239115], [127.08919863812496, 37.633373495360665], [127.0891760282199, 37.63345573153615], [127.08916083904337, 37.63352816893547], [127.0891603644015, 37.633614380467506], [127.08917225801234, 37.633692793414546], [127.08918549003789, 37.63376485660596], [127.08919361664788, 37.63383787090893], [127.08918588712585, 37.63389859437682], [127.0891589990256, 37.6339653125652], [127.08917162011531, 37.63402482246594], [127.08918404079002, 37.63409501252626], [127.08920424041659, 37.63416241298095], [127.08922054993688, 37.63422103432156], [127.0892624994841, 37.63425439476358], [127.08931931968071, 37.63427320525167], [127.08937034427592, 37.634289651969446], [127.08941674797376, 37.63429625807873], [127.08946410433074, 37.63430996552468], [127.08953189347355, 37.63432813803044], [127.089592104148, 37.634312641665176], [127.08967006644873, 37.634315188665056], [127.08975860723093, 37.63432106237129], [127.08986601919675, 37.634332026521705], [127.0899176123619, 37.63434818211884], [127.08995980517543, 37.63440436964387], [127.08998209760352, 37.634472633417936], [127.09001521061981, 37.634536315533005], [127.09006165215767, 37.63460310842064], [127.09011549987794, 37.634667944128445], [127.09015702226833, 37.634732759553074], [127.09019526435289, 37.6348015745125], [127.09022886164642, 37.634875172922754], [127.09023721098485, 37.63493879148444], [127.09023169908578, 37.63498796299828], [127.09019423797407, 37.63502974521547], [127.09016003909477, 37.63509145829089], [127.09013030259308, 37.63516612120302], [127.09010708931025, 37.63524479510539], [127.09006149978808, 37.63531165132301], [127.09000802048263, 37.63538082360893], [127.08995848757336, 37.63544336226074], [127.08991133473596, 37.635505909146346], [127.08985181634937, 37.635560255824764], [127.08979926708545, 37.6357230128823], [127.08977910472264, 37.63580327469114], [127.08979227130403, 37.635882277850826], [127.08981764537675, 37.63596213465654], [127.08986653808208, 37.636036755323595], [127.08991047234647, 37.63611135873516], [127.08996424786108, 37.63617405351983], [127.09002054856654, 37.636256744289774], [127.09006079091738, 37.63633809484612], [127.09010097937563, 37.63641376681856], [127.09015969393548, 37.63649040437254], [127.09021320508901, 37.636560038477896], [127.0902734300007, 37.63662998883747], [127.0903335528399, 37.63669791074168], [127.09039580050035, 37.63678138815849], [127.09044359635818, 37.63684956015536], [127.09048078286303, 37.6369147434253], [127.09051148556028, 37.63699968858515], [127.09054105148861, 37.63709042091538], [127.09056977465342, 37.637195301223564], [127.0905816097351, 37.637279595060484], [127.0905868393521, 37.637349016461144], [127.09055706433949, 37.63740995635971], [127.0905385732014, 37.637485199030834], [127.09053567798074, 37.63756356046795], [127.09055003881123, 37.637641981791326], [127.09058087770526, 37.63771768877108], [127.09059747508523, 37.6377913182033], [127.09057373907405, 37.637872243765806], [127.09054425801422, 37.63794670477003], [127.09051484944469, 37.63800793886926], [127.09046624125591, 37.63804116473343], [127.0904057407817, 37.63808827504112], [127.09033687919991, 37.638130579196606], [127.09028131323697, 37.63817691788734], [127.09024221701449, 37.63825299038945], [127.09020594642656, 37.63835113303174], [127.0901887071236, 37.63846148721434], [127.09019308706257, 37.6385617088554], [127.09020392403863, 37.638652286002625], [127.09023788328378, 37.638727350389885], [127.09028121227574, 37.63878354164219], [127.09032158235206, 37.63883158804765], [127.09036055198453, 37.63891793647076], [127.09039250555729, 37.63899711741042], [127.09042749333713, 37.639086201073205], [127.09046348855006, 37.63917244901459], [127.09049428893037, 37.63923975083271], [127.09053079782117, 37.639320209481006], [127.09055989639978, 37.63940848394071], [127.09056693033098, 37.63946925867757], [127.0905713623122, 37.63956526671879], [127.09057330473277, 37.63965538477475], [127.0905778587771, 37.63972399251107], [127.09058736488836, 37.63978867407146], [127.09061648905295, 37.639867169144615], [127.0906458352571, 37.639910377536374], [127.09070227067214, 37.63995367983348], [127.0907611498621, 37.640000911487526], [127.09081775379269, 37.64006001030741], [127.09086444281976, 37.640123761719735], [127.09090452328165, 37.640188661914316], [127.09093221662893, 37.640254285275894], [127.09096439878235, 37.64032298885134], [127.09099648444105, 37.64040413047145], [127.09101225211612, 37.640489699724526], [127.09102853896441, 37.640578830965104], [127.09104466377333, 37.640671657233156], [127.09106003596172, 37.64076220498536], [127.0910808569909, 37.64085646707534], [127.09110159194452, 37.64096125206179], [127.0911297964418, 37.641068136040225], [127.09115617200463, 37.641146824164316], [127.09119955369276, 37.641229965265836], [127.09125667066571, 37.641293910396605], [127.09132534410294, 37.64135881941216], [127.09137176974282, 37.64142950998143], [127.0914081664956, 37.64152562870531], [127.09142991400483, 37.64160605841211], [127.09145887896103, 37.64171391375534], [127.09148867485675, 37.641799396275026], [127.09152443699051, 37.64189247072724], [127.09157823752743, 37.641967107581436], [127.09164192077154, 37.64203785781521], [127.09169834763725, 37.64208312006607], [127.09176103463321, 37.64212364935273], [127.09184457208639, 37.64216526477621], [127.09189494373904, 37.64217785499908], [127.09196884231235, 37.64218399184334], [127.09202047815795, 37.642203774534885], [127.09211667001173, 37.642247686873056], [127.09218303347863, 37.642279282921976], [127.09224701746726, 37.64229516483982], [127.09232567918164, 37.64232680327872], [127.09238960977085, 37.64235248701044], [127.09244862031294, 37.64237621583105], [127.09254944870933, 37.64241182897503], [127.0925986196937, 37.642431580379636], [127.09265518647632, 37.642451379820905], [127.09268970082636, 37.64245149898523], [127.09273905360537, 37.6424379464848], [127.09281064759668, 37.64241469117512], [127.09288218129274, 37.642397294331225], [127.0929462403334, 37.64239947577162], [127.09301510551734, 37.64241929495178], [127.09305444355142, 37.64243903476665], [127.09311350796189, 37.642452938843974], [127.09316027780737, 37.642460941777486], [127.0932415230129, 37.64247102399672], [127.0933129994447, 37.642469310008615], [127.09339187177115, 37.64246762143302], [127.09343618708456, 37.64247365539623], [127.09348546496621, 37.64247382520387], [127.09354705875033, 37.64247599785799], [127.09359380734166, 37.642487921383754], [127.09366516644792, 37.64250774874137], [127.09369706971363, 37.64252942317099], [127.09374381473584, 37.642547205308155], [127.09379639630819, 37.64260160200294], [127.09388712973214, 37.642680285761756], [127.09392144148009, 37.6427176517008], [127.09398038328332, 37.64276977160847], [127.09403663903635, 37.642826006011234], [127.09408905651908, 37.64288459313389], [127.09413673806199, 37.64300114256091], [127.09417421088176, 37.643087777510274], [127.09420480424252, 37.643173217033784], [127.09424629233509, 37.64324584991142], [127.09429266489465, 37.64333222246527], [127.09433412105506, 37.64341075896823], [127.09436324009863, 37.64349119092629], [127.09436379417708, 37.64338929644662], [127.0943568207712, 37.64331675976917], [127.09435711901112, 37.64326191432825], [127.09435741737288, 37.64320704633175], [127.09434704097823, 37.643067212935165], [127.09434499284181, 37.642990479405114], [127.09435171543657, 37.642895478920934], [127.09436452519557, 37.642801468227056], [127.09436468496973, 37.642772085139526], [127.09439961496165, 37.64269577168757], [127.09444583065867, 37.642597256378366], [127.09447540000718, 37.64250098241901], [127.09450695527028, 37.64243554099604], [127.09455131478373, 37.64238652536444], [127.0945910125424, 37.642355790929095], [127.0946439579119, 37.64232246558546], [127.09470227977556, 37.642290533231765], [127.09474914123483, 37.642260814796465], [127.09480355135665, 37.642223866520425], [127.09489031331634, 37.642178196185014], [127.09497440306214, 37.64212363845828], [127.09504834802264, 37.64211605061877], [127.09513211869123, 37.642120258931115], [127.09519863226463, 37.64212440804185], [127.095287326435, 37.642124712334066], [127.09538588184681, 37.642125050380045], [127.09547503065833, 37.642130358465245], [127.0956434875474, 37.642126722206484], [127.09574563535264, 37.64212822148532], [127.09584917454114, 37.64211877414413], [127.09593792180291, 37.642109276051904], [127.09605625254679, 37.64209990174315], [127.09615482568722, 37.64210219960908], [127.0962919563473, 37.64209581881798], [127.09643325260525, 37.642105090271166], [127.09649483558165, 37.642109221716225], [127.0966327120954, 37.64212733695274], [127.09673618408068, 37.642135532287355], [127.09680513469, 37.642139688822695], [127.09686181891995, 37.64213792212921], [127.09699417904744, 37.64210714284121], [127.09710611984138, 37.64207408555719], [127.09717271817959, 37.64206255049286], [127.09728943965939, 37.642020563511494], [127.09736529666979, 37.64199463851941], [127.09742757435315, 37.64197508914682], [127.09747512864463, 37.64195328126202], [127.09754118882375, 37.64192590304977], [127.09759496341378, 37.64190136737706], [127.09765406162263, 37.64187759322072], [127.0977455150293, 37.64185485342683], [127.09779248566701, 37.641825629888565], [127.0978592209374, 37.64178863209543], [127.0979086851303, 37.641759417044284], [127.0979704792461, 37.641724340193456], [127.09801252972731, 37.6416931393982], [127.0980718371773, 37.64166199738019], [127.0981138665807, 37.64163469479373], [127.09815589578902, 37.64160741467816], [127.09820782841446, 37.641572326667436], [127.09829455396103, 37.64147505194401], [127.09834666113919, 37.64141799437914], [127.09840818769939, 37.641358873084585], [127.09845672329934, 37.64128623260615], [127.09850265219201, 37.64122406130934], [127.09858085186289, 37.64113646933941], [127.09860425619236, 37.64109470427195], [127.09862364067907, 37.641062727603355], [127.09865575989203, 37.64102335823095], [127.09867631414141, 37.64097935265961], [127.09871850821924, 37.64092658753335], [127.09875322545338, 37.64088359904291], [127.09879787743314, 37.64082692144188], [127.09884249772058, 37.64077612499119], [127.09888207880088, 37.640750796758006], [127.09892407577662, 37.64072937497354], [127.09901041887063, 37.64070812646248], [127.09908686613731, 37.64069858418807], [127.09914394358788, 37.64069199556634], [127.09920298361794, 37.64066292513951], [127.099321497165, 37.64065066388439], [127.09944556646617, 37.64066974297499], [127.09959989090464, 37.640701002467125], [127.09974170525877, 37.64072951520143], [127.09989542620806, 37.64076766757013], [127.10005834696786, 37.64081292647382], [127.10020097334244, 37.64085919794539], [127.10033927120824, 37.640898919815335], [127.10048722723292, 37.64095539410666], [127.10063035962546, 37.64102370445124], [127.10076380631448, 37.64109099057361], [127.10088908110538, 37.641160411889416], [127.10101250698956, 37.641215270343885], [127.10115767985313, 37.641294312909906], [127.10127475132192, 37.64138231876386], [127.10143372558296, 37.641508998411524], [127.10154787188141, 37.64159307330621], [127.10168958782457, 37.64168291965441], [127.10182032819014, 37.64180112102797], [127.10194907246563, 37.64191106822272], [127.10208354085856, 37.64201048879085], [127.10222231972742, 37.64209874728722], [127.10235545870559, 37.64217125814562], [127.10247525273346, 37.64225940729383], [127.10260106072863, 37.642325133127386], [127.10271998224341, 37.642396288752934], [127.10283138116355, 37.64243271752162], [127.10293214327464, 37.64243382273738], [127.10302444766425, 37.64241610668095], [127.10307809656302, 37.64237768728741], [127.10310963661394, 37.642334979760975], [127.10313488716459, 37.64228668534693], [127.10317548668509, 37.64222958684389], [127.10321212667145, 37.64217103288494], [127.10325783373813, 37.64210730415902], [127.1033014355282, 37.64206109938383], [127.10336596405885, 37.64201762391753], [127.10344638962133, 37.64197949726772], [127.10352391172798, 37.64195447517263], [127.10359400651532, 37.6419353319704], [127.10366277584231, 37.64192564822742], [127.10376034172413, 37.64193086574908], [127.1038279793768, 37.64193149848373], [127.1038910757911, 37.641928172641336], [127.10399513591592, 37.641932442780906], [127.10408081133556, 37.64193020665811], [127.10420849374077, 37.64194190178471], [127.10433475941898, 37.64196425035097], [127.10447269703658, 37.64200322256047], [127.10457116102661, 37.64202079079769], [127.10467160621891, 37.64206022303131], [127.10477778658968, 37.642092215814074], [127.10486279597225, 37.64213551694427], [127.1049551113487, 37.642174425967866], [127.10502428960264, 37.642210621047155], [127.10510022643926, 37.642249475087944], [127.10518063995603, 37.64227775333029], [127.10523275846269, 37.642303390582036]]"
